106	839.0	14.0
107	839.0	-32.0
108	839.0	40.0
109	839.0	20.0
110	839.0	-12.0
111	839.0	26.0
112	839.0	-2.0
113	839.0	44.0
114	839.0	40.0
115	839.0	-20.0
116	839.0	2.0
117	839.0	38.0
118	839.0	27.0
119	839.0	8.0
120	839.0	70.0
121	839.0	30.0
122	839.0	28.0
123	839.0	2.0
124	839.0	18.0
125	839.0	-30.0
126	839.0	-30.0
127	839.0	-22.0
128	839.0	0.0
129	839.0	24.0
130	839.0	28.0
131	839.0	16.0
132	839.0	92.0
133	839.0	26.0
134	839.0	-10.0
135	839.0	2.0
136	839.0	48.0
137	839.0	30.0
138	839.0	42.0
139	839.0	-6.0
140	839.0	68.0
141	839.0	27.0
142	839.0	40.0
143	839.0	-14.0
144	839.0	6.0
145	839.0	10.0
146	839.0	66.0
147	839.0	10.0
148	839.0	-40.0
149	839.0	-18.0
150	839.0	32.0
151	839.0	8.0
152	839.0	-20.0
153	839.0	48.0
154	839.0	62.0
155	839.0	34.0
156	839.0	-28.0
157	839.0	17.0
158	839.0	58.0
159	839.0	-6.0
160	839.0	44.0
161	839.0	66.0
162	839.0	91.0
163	839.0	-10.0
164	839.0	36.0
165	839.0	62.0
166	839.0	10.0
167	839.0	-10.0
168	839.0	16.0
169	839.0	-6.0
170	839.0	22.0
171	839.0	52.0
172	839.0	-42.0
173	839.0	22.0
174	839.0	18.0
175	839.0	-8.0
176	839.0	32.0
177	839.0	-10.0
178	839.0	-60.0
179	839.0	54.0
180	839.0	44.0
181	839.0	52.0
182	839.0	42.0
183	839.0	56.0
184	839.0	-16.0
185	839.0	-8.0
186	839.0	6.0
187	839.0	64.0
188	839.0	44.0
189	839.0	32.0
190	839.0	20.0
191	839.0	46.0
192	839.0	-24.0
193	839.0	38.0
194	839.0	-12.0
195	839.0	24.0
196	839.0	12.0
197	839.0	38.0
198	839.0	20.0
199	839.0	38.0
200	839.0	56.0
201	839.0	-6.0
202	839.0	66.0
203	839.0	12.0
204	839.0	26.0
205	839.0	72.0
206	839.0	44.0
207	839.0	50.0
208	839.0	-16.0
209	839.0	-46.0
210	839.0	2.0
211	839.0	64.0
212	839.0	-32.0
213	839.0	30.0
214	839.0	124.0
215	839.0	24.0
216	839.0	-32.0
217	839.0	-10.0
218	839.0	-72.0
219	839.0	60.0
220	839.0	66.0
221	839.0	12.0
222	839.0	50.0
223	839.0	38.0
224	839.0	2.0
225	839.0	26.0
226	839.0	66.0
227	839.0	76.0
228	839.0	-18.0
229	839.0	-13.0
230	839.0	10.0
231	839.0	30.0
232	839.0	58.0
233	839.0	36.0
234	839.0	50.0
235	839.0	16.0
236	839.0	118.0
237	839.0	-10.0
238	839.0	64.0
239	839.0	20.0
240	839.0	-6.0
241	839.0	-26.0
242	839.0	32.0
243	839.0	38.0
244	839.0	68.0
245	839.0	48.0
246	839.0	40.0
247	839.0	74.0
248	839.0	52.0
249	839.0	-14.0
250	839.0	82.0
251	839.0	46.0
252	839.0	40.0
253	839.0	14.0
254	839.0	74.0
255	839.0	0.0
256	839.0	36.0
257	839.0	12.0
258	839.0	30.0
259	839.0	72.0
260	839.0	-16.0
261	839.0	-14.0
262	839.0	92.0
263	839.0	-8.0
264	839.0	-6.0
265	839.0	-50.0
266	839.0	18.0
267	839.0	6.0
268	839.0	20.0
269	839.0	-52.0
270	839.0	20.0
271	839.0	-16.0
272	839.0	26.0
273	839.0	-16.0
274	839.0	-23.0
275	839.0	68.0
276	839.0	5.0
277	839.0	8.0
278	839.0	68.0
279	839.0	-4.0
280	839.0	38.0
281	839.0	2.0
282	839.0	44.0
283	839.0	16.0
284	839.0	-18.0
285	839.0	66.0
286	839.0	58.0
287	839.0	22.0
288	839.0	28.0
289	839.0	24.0
290	839.0	14.0
291	839.0	20.0
292	839.0	34.0
293	839.0	30.0
294	839.0	4.0
295	839.0	16.0
296	839.0	-6.0
297	839.0	28.0
298	839.0	66.0
299	839.0	120.0
300	839.0	74.0
301	839.0	28.0
302	839.0	12.0
303	839.0	-40.0
304	839.0	-10.0
305	839.0	98.0
306	839.0	-12.0
307	839.0	0.0
308	839.0	52.0
309	839.0	30.0
310	839.0	-30.0
311	839.0	-8.0
312	839.0	22.0
313	839.0	48.0
314	839.0	24.0
315	839.0	-10.0
316	839.0	-32.0
317	839.0	48.0
318	839.0	52.0
319	839.0	-40.0
320	839.0	-36.0
321	839.0	26.0
322	839.0	28.0
323	839.0	-30.0
324	839.0	-22.0
325	839.0	24.0
326	839.0	-12.0
327	839.0	12.0
328	839.0	46.0
329	839.0	0.0
330	839.0	-22.0
331	839.0	20.0
332	839.0	12.0
333	839.0	146.0
334	839.0	20.0
335	839.0	8.0
336	839.0	32.0
337	839.0	42.0
338	839.0	86.0
339	839.0	-10.0
340	839.0	22.0
341	839.0	-18.0
342	839.0	-12.0
343	839.0	-6.0
344	839.0	-10.0
345	839.0	136.0
346	839.0	30.0
347	839.0	-26.0
348	839.0	-6.0
349	839.0	-9.0
350	839.0	14.0
351	839.0	16.0
352	839.0	22.0
353	839.0	64.0
354	839.0	72.0
355	839.0	18.0
356	839.0	-16.0
357	839.0	28.0
358	839.0	26.0
359	839.0	-2.0
360	839.0	126.0
361	839.0	-2.0
362	839.0	24.0
363	839.0	22.0
364	839.0	-4.0
365	839.0	102.0
366	839.0	10.0
367	839.0	-56.0
368	839.0	46.0
369	839.0	-4.0
370	839.0	4.0
371	839.0	-80.0
372	839.0	46.0
373	839.0	76.0
374	839.0	18.0
375	839.0	34.0
376	839.0	-2.0
377	839.0	78.0
378	839.0	10.0
379	839.0	20.0
380	839.0	-26.0
381	839.0	-26.0
382	839.0	42.0
383	839.0	40.0
384	839.0	-66.0
385	839.0	20.0
386	839.0	10.0
387	839.0	58.0
388	839.0	-2.0
389	839.0	68.0
390	839.0	44.0
391	839.0	44.0
392	839.0	-2.0
393	839.0	34.0
394	839.0	40.0
395	839.0	40.0
396	839.0	56.0
397	839.0	14.0
398	839.0	18.0
399	839.0	-20.0
400	839.0	-15.0
401	839.0	-36.0
402	839.0	32.0
403	839.0	44.0
404	839.0	30.0
405	839.0	42.0
406	839.0	32.0
407	839.0	12.0
408	839.0	60.0
409	839.0	38.0
410	839.0	10.0
411	839.0	-24.0
412	839.0	2.0
413	839.0	6.0
414	839.0	32.0
415	839.0	-6.0
416	839.0	104.0
417	839.0	46.0
418	839.0	28.0
419	839.0	72.0
420	839.0	-2.0
421	839.0	-6.0
422	839.0	24.0
423	839.0	34.0
424	839.0	30.0
425	839.0	-8.0
426	839.0	-26.0
427	839.0	24.0
428	839.0	9.0
429	839.0	8.0
430	839.0	14.0
431	839.0	28.0
432	839.0	22.0
433	839.0	-26.0
434	839.0	-34.0
435	839.0	82.0
436	839.0	22.0
437	839.0	-4.0
438	839.0	24.0
439	839.0	2.0
440	839.0	22.0
441	839.0	32.0
442	839.0	16.0
443	839.0	-6.0
444	839.0	22.0
445	839.0	46.0
446	839.0	48.0
447	839.0	-56.0
448	839.0	8.0
449	839.0	-48.0
450	839.0	-36.0
451	839.0	126.0
452	839.0	2.0
453	839.0	58.0
454	839.0	-4.0
455	839.0	10.0
456	839.0	76.0
457	839.0	44.0
458	839.0	62.0
459	839.0	32.0
460	839.0	0.0
461	839.0	124.0
462	839.0	38.0
463	839.0	8.0
464	839.0	30.0
465	839.0	-32.0
466	839.0	70.0
467	839.0	-46.0
468	839.0	106.0
469	839.0	42.0
470	839.0	26.0
471	839.0	20.0
472	839.0	52.0
473	839.0	-18.0
474	839.0	40.0
475	839.0	54.0
476	839.0	46.0
477	839.0	-14.0
478	839.0	-20.0
479	839.0	50.0
480	839.0	-18.0
481	839.0	2.0
482	839.0	22.0
483	839.0	8.0
484	839.0	-10.0
485	839.0	20.0
486	839.0	-46.0
487	839.0	-46.0
488	839.0	-54.0
489	839.0	130.0
490	839.0	46.0
491	839.0	58.0
492	839.0	-28.0
493	839.0	16.0
494	839.0	98.0
495	839.0	8.0
496	839.0	2.0
497	839.0	18.0
498	839.0	-17.0
499	839.0	44.0
500	839.0	54.0
501	839.0	-14.0
502	839.0	-12.0
503	839.0	-6.0
504	839.0	20.0
505	839.0	4.0
506	839.0	-29.0
507	839.0	10.0
508	839.0	76.0
509	839.0	20.0
510	839.0	94.0
511	839.0	-18.0
512	839.0	-10.0
513	839.0	76.0
514	839.0	-12.0
515	839.0	14.0
516	839.0	58.0
517	839.0	-26.0
518	839.0	-8.0
519	839.0	50.0
520	839.0	16.0
521	839.0	38.0
522	839.0	6.0
523	839.0	52.0
524	839.0	4.0
525	839.0	-32.0
526	839.0	44.0
527	839.0	40.0
528	839.0	-62.0
529	839.0	18.0
530	839.0	90.0
531	839.0	-54.0
532	839.0	38.0
533	839.0	16.0
534	839.0	52.0
535	839.0	-14.0
536	839.0	-12.0
537	839.0	4.0
538	839.0	-58.0
539	839.0	76.0
540	839.0	-16.0
541	839.0	-4.0
542	839.0	-2.0
543	839.0	70.0
544	839.0	-4.0
545	839.0	22.0
546	839.0	16.0
547	839.0	8.0
548	839.0	60.0
549	839.0	58.0
550	839.0	78.0
551	839.0	32.0
552	839.0	38.0
553	839.0	34.0
554	839.0	24.0
555	839.0	40.0
556	839.0	2.0
557	839.0	56.0
558	839.0	10.0
559	839.0	44.0
560	839.0	10.0
561	839.0	48.0
562	839.0	58.0
563	839.0	14.0
564	839.0	94.0
565	839.0	-12.0
566	839.0	68.0
567	839.0	-16.0
568	839.0	10.0
569	839.0	20.0
570	839.0	56.0
571	839.0	152.0
572	839.0	-4.0
573	839.0	12.0
574	839.0	-14.0
575	839.0	-34.0
576	839.0	32.0
577	839.0	46.0
578	839.0	38.0
579	839.0	6.0
580	839.0	12.0
581	839.0	54.0
582	839.0	70.0
583	839.0	18.0
584	839.0	18.0
585	839.0	40.0
586	839.0	-12.0
587	839.0	-4.0
588	839.0	-52.0
589	839.0	44.0
590	839.0	34.0
591	839.0	18.0
592	839.0	36.0
593	839.0	154.0
594	839.0	52.0
595	839.0	24.0
596	839.0	-50.0
597	839.0	68.0
598	839.0	0.0
599	839.0	78.0
600	839.0	-4.0
601	839.0	24.0
602	839.0	-22.0
603	839.0	0.0
604	839.0	32.0
605	839.0	60.0
606	839.0	14.0
607	839.0	62.0
608	839.0	14.0
609	839.0	6.0
610	839.0	58.0
611	839.0	-20.0
612	839.0	-14.0
613	839.0	16.0
614	839.0	20.0
615	839.0	-48.0
616	839.0	38.0
617	839.0	-2.0
618	839.0	6.0
619	839.0	6.0
620	839.0	16.0
621	839.0	36.0
622	839.0	-28.0
623	839.0	-12.0
624	839.0	2.0
625	839.0	6.0
626	839.0	-88.0
627	839.0	-26.0
628	839.0	10.0
629	839.0	12.0
630	839.0	36.0
631	839.0	-20.0
632	839.0	-10.0
633	839.0	4.0
634	839.0	4.0
635	839.0	30.0
636	839.0	52.0
637	839.0	30.0
638	839.0	-10.0
639	839.0	-14.0
640	839.0	42.0
641	839.0	22.0
642	839.0	-30.0
643	839.0	-26.0
644	839.0	54.0
645	839.0	-8.0
646	839.0	0.0
647	839.0	34.0
648	839.0	8.0
649	839.0	16.0
650	839.0	8.0
651	839.0	-34.0
652	839.0	-14.0
653	839.0	38.0
654	839.0	-22.0
655	839.0	22.0
656	839.0	42.0
657	839.0	16.0
658	839.0	34.0
659	839.0	16.0
660	839.0	4.0
661	839.0	2.0
662	839.0	20.0
663	839.0	30.0
664	839.0	-34.0
665	839.0	-22.0
666	839.0	-4.0
667	839.0	54.0
668	839.0	10.0
669	839.0	26.0
670	839.0	-58.0
671	839.0	58.0
672	839.0	46.0
673	839.0	8.0
674	839.0	26.0
675	839.0	4.0
676	839.0	10.0
677	839.0	24.0
678	839.0	-2.0
679	839.0	105.0
680	839.0	46.0
681	839.0	48.0
682	839.0	46.0
683	839.0	-12.0
684	839.0	4.0
685	839.0	52.0
686	839.0	-12.0
687	839.0	-16.0
688	839.0	110.0
689	839.0	14.0
690	839.0	78.0
691	839.0	2.0
692	839.0	48.0
693	839.0	36.0
694	839.0	64.0
695	839.0	30.0
696	839.0	38.0
697	839.0	50.0
698	839.0	30.0
699	839.0	120.0
700	839.0	40.0
701	839.0	-40.0
702	839.0	-18.0
703	839.0	4.0
704	839.0	12.0
705	839.0	-6.0
706	839.0	-2.0
707	839.0	24.0
708	839.0	-10.0
709	839.0	-19.0
710	839.0	0.0
711	839.0	-16.0
712	839.0	-6.0
713	839.0	4.0
714	839.0	26.0
715	839.0	124.0
716	839.0	18.0
717	839.0	74.0
718	839.0	-2.0
719	839.0	12.0
720	839.0	58.0
721	839.0	82.0
722	839.0	16.0
723	839.0	22.0
724	839.0	72.0
725	839.0	-2.0
726	839.0	52.0
727	839.0	82.0
728	839.0	-10.0
729	839.0	-26.0
730	839.0	24.0
731	839.0	36.0
732	839.0	-6.0
733	839.0	48.0
734	839.0	10.0
735	839.0	-4.0
736	839.0	26.0
737	839.0	56.0
738	839.0	44.0
739	839.0	-12.0
740	839.0	70.0
741	839.0	74.0
742	839.0	8.0
743	839.0	12.0
744	839.0	42.0
745	839.0	26.0
746	839.0	26.0
747	839.0	32.0
748	839.0	-6.0
749	839.0	-10.0
750	839.0	4.0
751	839.0	-6.0
752	839.0	-12.0
753	839.0	32.0
754	839.0	-64.0
755	839.0	74.0
756	839.0	-8.0
757	839.0	36.0
758	839.0	-46.0
759	839.0	-40.0
760	839.0	-18.0
761	839.0	0.0
762	839.0	8.0
763	839.0	68.0
764	839.0	-10.0
765	839.0	24.0
766	839.0	58.0
767	839.0	24.0
768	839.0	108.0
769	839.0	52.0
770	839.0	64.0
771	839.0	28.0
772	839.0	24.0
773	839.0	-72.0
774	839.0	2.0
775	839.0	44.0
776	839.0	12.0
777	839.0	16.0
778	839.0	54.0
779	839.0	-6.0
780	839.0	-2.0
781	839.0	32.0
782	839.0	18.0
783	839.0	0.0
784	839.0	2.0
785	839.0	34.0
786	839.0	74.0
787	839.0	32.0
788	839.0	-14.0
789	839.0	8.0
790	839.0	12.0
791	839.0	8.0
792	839.0	30.0
793	839.0	8.0
794	839.0	78.0
795	839.0	24.0
796	839.0	22.0
797	839.0	70.0
798	839.0	-14.0
799	839.0	70.0
800	839.0	-12.0
801	839.0	-18.0
802	839.0	-14.0
803	839.0	122.0
804	839.0	0.0
805	839.0	80.0
806	839.0	-4.0
807	839.0	48.0
808	839.0	24.0
809	839.0	-16.0
810	839.0	82.0
811	839.0	34.0
812	839.0	-4.0
813	839.0	60.0
814	839.0	48.0
815	839.0	40.0
816	839.0	18.0
817	839.0	-42.0
818	839.0	0.0
819	839.0	48.0
820	839.0	-28.0
821	839.0	52.0
822	839.0	30.0
823	839.0	-4.0
824	839.0	68.0
825	839.0	-24.0
826	839.0	40.0
827	839.0	20.0
828	839.0	-30.0
829	839.0	50.0
830	839.0	14.0
831	839.0	14.0
832	839.0	68.0
833	839.0	-16.0
834	839.0	8.0
835	839.0	32.0
836	839.0	2.0
837	839.0	18.0
838	839.0	26.0
839	839.0	58.0
840	839.0	-24.0
841	839.0	34.0
842	839.0	-2.0
843	839.0	15.0
844	839.0	-18.0
845	839.0	12.0
846	839.0	48.0
847	839.0	-22.0
848	839.0	24.0
849	839.0	-22.0
850	839.0	32.0
851	839.0	-28.0
852	839.0	0.0
853	839.0	11.0
854	839.0	42.0
855	839.0	2.0
856	839.0	0.0
857	839.0	0.0
858	839.0	46.0
859	839.0	-14.0
860	839.0	12.0
861	839.0	-34.0
862	839.0	136.0
863	839.0	32.0
864	839.0	16.0
865	839.0	-6.0
866	839.0	38.0
867	839.0	40.0
868	839.0	14.0
869	839.0	-32.0
870	839.0	32.0
871	839.0	16.0
872	839.0	8.0
873	839.0	55.0
874	839.0	-4.0
875	839.0	60.0
876	839.0	-4.0
877	839.0	84.0
878	839.0	-30.0
879	839.0	-24.0
880	839.0	-12.0
881	839.0	32.0
882	839.0	38.0
883	839.0	60.0
884	839.0	14.0
885	839.0	-14.0
886	839.0	4.0
887	839.0	-24.0
888	839.0	-4.0
889	839.0	-14.0
890	839.0	132.0
891	839.0	46.0
892	839.0	2.0
893	839.0	26.0
894	839.0	40.0
895	839.0	2.0
896	839.0	20.0
897	839.0	26.0
898	839.0	-6.0
899	839.0	52.0
900	839.0	68.0
901	839.0	0.0
902	839.0	112.0
903	839.0	-2.0
904	839.0	-48.0
905	839.0	6.0
906	839.0	36.0
907	839.0	54.0
908	839.0	44.0
909	839.0	-28.0
910	839.0	70.0
911	839.0	20.0
912	839.0	14.0
913	839.0	0.0
914	839.0	48.0
915	839.0	62.0
916	839.0	56.0
917	839.0	44.0
918	839.0	30.0
919	839.0	30.0
920	839.0	96.0
921	839.0	26.0
922	839.0	60.0
923	839.0	40.0
924	839.0	50.0
925	839.0	30.0
926	839.0	88.0
927	839.0	26.0
928	839.0	-24.0
929	839.0	48.0
930	839.0	16.0
931	839.0	18.0
932	839.0	50.0
933	839.0	16.0
934	839.0	54.0
935	839.0	92.0
936	839.0	128.0
937	839.0	14.0
938	839.0	86.0
939	839.0	20.0
940	839.0	56.0
941	839.0	-12.0
942	839.0	-14.0
943	839.0	-64.0
944	839.0	28.0
945	839.0	-10.0
946	839.0	-4.0
947	839.0	-24.0
948	839.0	-28.0
949	839.0	-50.0
950	839.0	14.0
951	839.0	24.0
952	839.0	60.0
953	839.0	12.0
954	839.0	-10.0
955	839.0	8.0
956	839.0	-34.0
957	839.0	2.0
958	839.0	20.0
959	839.0	48.0
960	839.0	40.0
961	839.0	6.0
962	839.0	52.0
963	839.0	38.0
964	839.0	36.0
965	839.0	72.0
966	839.0	48.0
967	839.0	54.0
968	839.0	10.0
969	839.0	50.0
970	839.0	4.0
971	839.0	108.0
972	839.0	90.0
973	839.0	58.0
974	839.0	-12.0
975	839.0	-6.0
976	839.0	54.0
977	839.0	56.0
978	839.0	0.0
979	839.0	84.0
980	839.0	6.0
981	839.0	-18.0
982	839.0	28.0
983	839.0	10.0
984	839.0	28.0
985	839.0	-6.0
986	839.0	48.0
987	839.0	-30.0
988	839.0	-26.0
989	839.0	-4.0
990	839.0	-16.0
991	839.0	10.0
992	839.0	48.0
993	839.0	56.0
994	839.0	-24.0
995	839.0	78.0
996	839.0	-30.0
997	839.0	-28.0
998	839.0	46.0
999	839.0	14.0
1000	839.0	86.0
